,ch_n,ch_e,station_name,lat,lon,commune_id,name,canton
1117,1259825.736,2612999.389,Dornach-Arlesheim,47.4890651354,7.61111301484,2763.0,Arlesheim,BL
1118,1252062.5459999999,2604831.126,Laufen,47.4193527118,7.50264471218,2787.0,Laufen,BL
1119,1253699.8590000002,2606938.0640000002,Zwingen,47.4340602667,7.5305904108899995,2793.0,Zwingen,BL
1120,1257439.509,2612399.6119999997,Aesch,47.467615074799994,7.60308850322,2761.0,Aesch (BL),BL
1121,1259816.354,2612998.075,Dornach-Arlesheim,47.4889807804,7.611095306960001,2763.0,Arlesheim,BL
1122,1259824.119,2612999.551,Dornach-Arlesheim,47.489050588999994,7.611115117480001,2763.0,Arlesheim,BL
1123,1265187.4409999999,2612864.495,Basel Dreispitz,47.5372900613,7.60947726339,2701.0,Basel,BS
1124,1252033.45,2604820.602,Laufen,47.4190910945,7.502504941810001,2787.0,Laufen,BL
1125,1262508.471,2613475.48,Munchenstein,47.5131837636,7.617511079810001,2769.0,Münchenstein,BL
1126,1236645.886,2595647.779,Moutier,47.2806926405,7.381102046889999,700.0,Moutier,BE
1127,1245708.0420000001,2593335.094,Delemont,47.362181674700004,7.35039842464,6711.0,Delémont,JU
1128,1232190.568,2592682.597,Court,47.240592515799996,7.341983776039999,690.0,Court,BE
1129,1245707.813,2593334.273,Delemont,47.3621796066,7.350387560110001,6711.0,Delémont,JU
1130,1232004.594,2586037.715,Pontenet,47.2388119004,7.254228575549999,717.0,Valbirse,BE
1131,1229892.607,2582022.501,Tavannes,47.2197178541,7.201285058,713.0,Tavannes,BE
1132,1231601.262,2583990.995,Reconvilier,47.2351374025,7.227212272489999,703.0,Reconvilier,BE
1133,1231991.188,2587670.201,Malleray-Bevilard,47.238724015200006,7.27578898173,717.0,Valbirse,BE
1134,1232061.4270000001,2589950.623,Sorvilier,47.2393946996,7.3059046180800005,711.0,Sorvilier,BE
1135,1236645.371,2595648.2630000003,Moutier,47.2806880116,7.381108449119999,700.0,Moutier,BE
1136,1227169.231,2579547.153,Sonceboz-Sombeval,47.195149797,7.1687294723,444.0,Sonceboz-Sombeval,BE
1137,1225026.614,2571934.6180000002,Courtelary,47.175597339700005,7.068408568910001,434.0,Courtelary,BE
1138,1226529.404,2583834.17,La Heutte,47.1895140625,7.2253242949,450.0,Péry-La Heutte,BE
1139,1224728.41,2570835.2830000003,Cormoret,47.172867373500004,7.05392645295,432.0,Cormoret,BE
1140,1223328.433,2568215.096,Villeret,47.160153961599995,7.0194640335,448.0,Villeret,BE
1141,1226549.906,2585488.981,Reuchenette-Pery,47.1897370764,7.24715833369,450.0,Péry-La Heutte,BE
1142,1226546.914,2574868.519,Cortebert,47.189390331700004,7.1070250797500005,433.0,Cortébert,BE
1143,1224300.155,2586260.341,Frinvillier-Taubenloch,47.1695177842,7.25740520635,449.0,Sauge,BE
1144,1227166.835,2579530.787,Sonceboz-Sombeval,47.195127737,7.168513615349999,444.0,Sonceboz-Sombeval,BE
1145,1226975.41,2577713.3540000003,Corgemont,47.1933469171,7.144540252460001,431.0,Corgémont,BE
1146,1222389.751,2566783.1980000003,St-Imier,47.1516402794,7.0006505125,443.0,Saint-Imier,BE
1147,1221259.014,2564405.894,Sonvilier,47.141345708900005,6.969394840669999,445.0,Sonvilier,BE
1148,1219551.077,2561059.747,Renan BE,47.1257944563,6.925431724269999,441.0,Renan (BE),BE
1149,1207286.6709999999,2555488.668,Les Geneveys-sur-Coffrane,47.0151276032,6.8532212890999995,6487.0,Val-de-Ruz,NE
1150,1212107.996,2547395.367,Le Locle,47.057899991099994,6.7462231275099995,6436.0,Le Locle,NE
1151,1210877.705,2557168.5330000003,Les Hauts-Geneveys,47.0475391218,6.87497387166,6487.0,Val-de-Ruz,NE
1152,1214273.457,2550359.317,Le Cret-du-Locle,47.0776067024,6.78499622406,6421.0,La Chaux-de-Fonds,NE
1153,1211233.303,2545864.04,Le Locle-Col-des-Roches,47.0499088774,6.726172924219999,6436.0,Le Locle,NE
1154,1204631.639,2554676.356,Montmollin-Montezillon,46.9911909137,6.842804011749999,6413.0,Rochefort,NE
1155,1216586.193,2553427.9390000002,La Chaux-de-Fonds,47.0986322939,6.82516134737,6421.0,La Chaux-de-Fonds,NE
1156,1216539.807,2553457.951,La Chaux-de-Fonds,47.0982171837,6.825561448080001,6421.0,La Chaux-de-Fonds,NE
1157,1216577.351,2553416.978,La Chaux-de-Fonds,47.0985519906,6.825017882949999,6421.0,La Chaux-de-Fonds,NE
1158,1203973.904,2558961.09,Les Deurres,46.985554174499995,6.899189130880001,6458.0,Neuchâtel,NE
1159,1203734.922,2557788.114,Corcelles-Peseux,46.983330797700006,6.883793534,6407.0,Corcelles-Cormondrèche,NE
1160,1202000.355,2552357.009,Chambrelien,46.96736008680001,6.81259160785,6413.0,Rochefort,NE
1161,1199749.9270000001,2599833.261,Bern,46.948833282799995,7.436442248910001,351.0,Bern,BE
1162,1199812.0159999998,2599976.991,Bern,46.9493918204,7.43833021135,351.0,Bern,BE
1163,1199749.384,2599831.4930000002,Bern,46.948828397700005,7.436419025510001,351.0,Bern,BE
1164,1199812.74,2599976.3140000002,Bern,46.949398332799994,7.43832131832,351.0,Bern,BE
1165,1205183.31,2561746.661,Neuchatel,46.9965995346,6.935701311830001,6458.0,Neuchâtel,NE
1166,1205179.419,2561738.511,Neuchatel,46.9965640642,6.93559449266,6458.0,Neuchâtel,NE
1167,1205176.52,2561740.274,Neuchatel,46.9965380899,6.93561791579,6458.0,Neuchâtel,NE
1168,1205176.173,2561739.576,Neuchatel,46.9965349283,6.93560876852,6458.0,Neuchâtel,NE
1169,1175525.788,2534422.54,Essert-Pittet,46.727694876899996,6.580755176569999,5749.0,Chavornay,VD
1170,1202014.317,2555104.347,Colombier,46.9676776094,6.8486895058599995,6416.0,Milvignes,NE
1171,1211290.081,2569674.727,Cressier NE,47.0519404312,7.039522701819999,6452.0,Cressier (NE),NE
1172,1220240.084,2585134.8819999998,Biel/Bienne,47.1329738863,7.2426951733100005,371.0,Biel/Bienne,BE
1173,1167686.0359999998,2532164.8230000003,Eclepens,46.6569507124,6.55238280016,5482.0,Eclépens,VD
1174,1181469.937,2539062.922,Yverdon-les-Bains,46.7816033448,6.6406637342799995,5938.0,Yverdon-les-Bains,VD
1175,1181470.249,2539062.1969999997,Yverdon-les-Bains,46.781606084799996,6.640654199419999,5938.0,Yverdon-les-Bains,VD
1176,1203328.294,2557320.832,Auvernier,46.9796432626,6.8776900341100005,6416.0,Milvignes,NE
1177,1212458.705,2573866.156,La Neuveville,47.062631204,7.094617243280001,723.0,La Neuveville,BE
1178,1214800.493,2576948.445,Ligerz,47.083810145,7.13507083079,740.0,Ligerz,BE
1179,1171075.202,2532746.8140000002,Bavois,46.6874950429,6.55948875447,5746.0,Bavois,VD
1180,1177585.539,2536498.723,Ependes,46.7464235535,6.60762772033,5914.0,Ependes (VD),VD
1181,1181449.0829999999,2539111.9080000003,Yverdon-les-Bains,46.7814202527,6.64130794245,5938.0,Yverdon-les-Bains,VD
1182,1201112.674,2554074.587,Boudry,46.959496826700004,6.835249996519999,6404.0,Boudry,NE
1183,1205242.231,2561727.918,Neuchatel,46.997128439899996,6.935449916739999,6458.0,Neuchâtel,NE
1184,1209834.375,2568441.53,Cornaux,47.0387887759,7.02339471589,6451.0,Cornaux,NE
1185,1218154.68,2581569.274,Tuscherz,47.114125907600005,7.19578339033,756.0,Twann-Tüscherz,BE
1186,1189063.7920000001,2545365.819,Concise,46.850457820500004,6.722285630909999,5554.0,Concise,VD
1187,1194439.371,2549903.196,Gorgier-St-Aubin,46.8991688897,6.78118369373,6417.0,La Grande-Béroche,NE
1188,1203794.605,2559280.095,Neuchatel-Serrieres,46.9839610979,6.903398330519999,6458.0,Neuchâtel,NE
1189,1207150.745,2565262.47,St-Blaise CFF,47.0144903946,6.9817727637800004,6459.0,Saint-Blaise,NE
1190,1211808.415,2571754.7909999997,Le Landeron,47.056694994,7.0668653605800005,6455.0,Le Landeron,NE
1191,1220181.1609999998,2585123.076,Biel/Bienne,47.1324436182,7.242541513460001,371.0,Biel/Bienne,BE
1192,1173577.13,2533473.0519999997,Chavornay,46.7100726417,6.5686182082,5749.0,Chavornay,VD
1193,1181460.307,2539065.978,Yverdon-les-Bains,46.781517003699996,6.64070503474,5938.0,Yverdon-les-Bains,VD
1194,1181476.947,2539006.199,Yverdon-les-Bains,46.781661197700004,6.63992006125,5938.0,Yverdon-les-Bains,VD
1195,1184199.9070000001,2539158.6,Grandson,46.806167969200004,6.64155269551,5561.0,Grandson,VD
1196,1192079.626,2548082.3880000003,Vaumarcus,46.877803128500005,6.757558734330001,6417.0,La Grande-Béroche,NE
1197,1197815.745,2552254.6380000003,Bevaix,46.9297126249,6.81168683878,6417.0,La Grande-Béroche,NE
1198,1155539.012,2531996.739,Bussigny,46.547671366,6.55198354352,5624.0,Bussigny,VD
1199,1158735.5459999999,2530409.085,Vufflens-la-Ville,46.5762605476,6.53080177918,5503.0,Vufflens-la-Ville,VD
1200,1162059.173,2529900.899,Cossonay-Penthalaz,46.606103228500004,6.52366643015,5495.0,Penthalaz,VD
1201,1172289.217,2529656.117,Arnex,46.698095707600004,6.5189037693300005,5743.0,Arnex-sur-Orbe,VD
1202,1174214.868,2526301.248,Bretonnieres,46.7150537321,6.474733984689999,5748.0,Bretonnières,VD
1203,1155535.72,2531951.308,Bussigny,46.5476371263,6.55139173125,5624.0,Bussigny,VD
1204,1167918.973,2529488.911,La Sarraz,46.6587682114,6.51738983985,5498.0,La Sarraz,VD
1205,1172153.578,2526536.837,Croy-Romainmotier,46.696538876400005,6.47814551023,5761.0,Romainmôtier-Envy,VD
1206,1162052.729,2529919.5719999997,Cossonay-Penthalaz,46.606047227,6.523911120580001,5495.0,Penthalaz,VD
1207,1174536.475,2520654.762,Le Day,46.7172975231,6.40083645418,5764.0,Vallorbe,VD
1208,1118507.113,2499949.081,Geneve,46.210560578199996,6.14218583536,6621.0,Genève,GE
1209,1118475.062,2499890.094,Geneve,46.2102635165,6.141428497150001,6621.0,Genève,GE
1210,1118506.426,2499947.756,Geneve,46.2105542018,6.142168816440001,6621.0,Genève,GE
1211,1118505.788,2499948.542,Geneve,46.2105485804,6.142179136369999,6621.0,Genève,GE
1212,1118555.647,2499949.04,Geneve,46.210997104899995,6.14217489768,6621.0,Genève,GE
1213,1118471.89,2499894.0330000003,Geneve,46.210235573,6.141480209630001,6621.0,Genève,GE
1214,1115915.586,2498597.076,Lancy-Pont-Rouge,46.1870489071,6.12523272584,6628.0,Lancy,GE
1215,1115977.344,2498601.327,Lancy-Pont-Rouge,46.1876050199,6.125274367619999,6628.0,Lancy,GE
1216,1115917.196,2498597.337,Lancy-Pont-Rouge,46.1870634273,6.12523575623,6628.0,Lancy,GE
1217,1119052.578,2491879.54,Satigny,46.2142169931,6.03751570533,6638.0,Satigny,GE
1218,1119912.081,2494965.961,Meyrin,46.2224369905,6.07731089492,6630.0,Meyrin,GE
1219,1119699.129,2496243.67,Vernier,46.220720129600004,6.09391524949,6643.0,Vernier,GE
1220,1119803.377,2494088.199,Zimeysa,46.2213215168,6.0659613099800005,6630.0,Meyrin,GE
1221,1115150.837,2488882.736,La Plaine,46.178635666400005,5.9996173613199995,6620.0,Dardagny,GE
1222,1115149.283,2488882.63,La Plaine,46.1786216721,5.99961635846,6620.0,Dardagny,GE
1223,1152071.439,2537881.245,Lausanne,46.517053518400004,6.62916988328,5586.0,Lausanne,VD
1224,1152007.278,2537814.861,Lausanne,46.5164702067,6.628313545319999,5586.0,Lausanne,VD
1225,1152004.2959999999,2537813.8880000003,Lausanne,46.516443292700004,6.62830126926,5586.0,Lausanne,VD
1226,1154319.082,2534075.971,Renens VD,46.5369065463,6.5792657946399995,5591.0,Renens (VD),VD
1227,1154363.942,2534006.951,Renens VD,46.5373032479,6.57835971099,5591.0,Renens (VD),VD
1228,1152840.973,2529477.5840000003,Lonay-Preverenges,46.5231412863,6.51955345088,5638.0,Lonay,VD
1229,1137730.139,2507473.566,Nyon,46.38454138229999,6.2358481264,5724.0,Nyon,VD
1230,1137728.713,2507472.364,Nyon,46.38452839,6.235832788080001,5724.0,Nyon,VD
1231,1124381.12,2501504.379,Creux-de-Genthod,46.263623570200004,6.161094687289999,6622.0,Genthod,GE
1232,1122888.519,2500420.04,Les Tuileries,46.2500385917,6.1473517242,6606.0,Bellevue,GE
1233,1118506.163,2500027.727,Geneve,46.2105637359,6.14320494867,6621.0,Genève,GE
1234,1118464.013,2499993.892,Geneve,46.2101795896,6.142775627869999,6621.0,Genève,GE
1235,1120857.985,2497522.252,Geneve-Aeroport,46.2313394376,6.11022844124,6623.0,Le Grand-Saconnex,GE
1236,1121018.318,2497682.352,Geneve-Aeroport,46.2328059241,6.11226823513,6623.0,Le Grand-Saconnex,GE
1237,1152071.605,2537880.474,Lausanne,46.5170549399,6.62915981473,5586.0,Lausanne,VD
1238,1152064.93,2537818.952,Lausanne,46.5169891741,6.6283590779,5586.0,Lausanne,VD
1239,1154338.497,2534080.441,Renens VD,46.5370816264,6.57932128321,5591.0,Renens (VD),VD
1240,1153487.842,2531091.703,Denges-Echandens,46.529128312299996,6.540490994680001,5632.0,Denges,VD
1241,1151533.5559999999,2527530.804,Morges,46.511172807600005,6.494389780260001,5642.0,Morges,VD
1242,1151532.492,2527529.626,Morges,46.5111631092,6.4943745999099995,5642.0,Morges,VD
1243,1141598.897,2510098.568,Gland,46.419696827799996,6.2692159439,5721.0,Gland,VD
1244,1137711.2959999999,2507479.922,Nyon,46.384372775299994,6.23593449829,5724.0,Nyon,VD
1245,1137709.535,2507480.423,Nyon,46.384357005,6.235941361390001,5724.0,Nyon,VD
1246,1130344.098,2503670.434,Coppet,46.3175717086,6.1879503300600005,5712.0,Coppet,VD
1247,1128264.205,2502099.941,Mies,46.298636855,6.1680013351,5723.0,Mies,VD
1248,1126143.72,2501896.716,Versoix,46.2795346001,6.1658112462800005,6644.0,Versoix,GE
1249,1123613.0559999999,2500927.367,Genthod-Bellevue,46.2566304001,6.15377518398,6622.0,Genthod,GE
1250,1118502.885,2500019.055,Geneve,46.210532962399995,6.143093299659999,6621.0,Genève,GE
1251,1118502.378,2500019.682,Geneve,46.2105284955,6.14310153148,6621.0,Genève,GE
1252,1118510.482,2499995.517,Geneve,46.2105977909,6.142786721679999,6621.0,Genève,GE
1253,1118444.232,2499949.636,Geneve,46.209995085699994,6.14220650815,6621.0,Genève,GE
1254,1118442.67,2499948.4080000003,Geneve,46.209980853699996,6.1421909337,6621.0,Genève,GE
1255,1118419.9170000001,2499885.516,Geneve,46.2097668401,6.14138101772,6621.0,Genève,GE
1256,1120831.004,2497495.3140000002,Geneve-Aeroport,46.231092652700006,6.10988524258,6623.0,Le Grand-Saconnex,GE
1257,1120857.29,2497522.899,Geneve-Aeroport,46.2313332852,6.110236979430001,6623.0,Le Grand-Saconnex,GE
1258,1152072.646,2537881.105,Lausanne,46.5170643624,6.629167896499999,5586.0,Lausanne,VD
1259,1152005.695,2537814.328,Lausanne,46.516455917799995,6.6283068138,5586.0,Lausanne,VD
1260,1153149.632,2535857.0130000003,Prilly-Malley,46.5265606775,6.60264408597,5589.0,Prilly,VD
1261,1152296.1,2528590.022,Morges-St-Jean,46.5181458946,6.50807170415,5642.0,Morges,VD
1262,1152282.738,2528596.715,Morges-St-Jean,46.5180264192,6.50816098329,5642.0,Morges,VD
1263,1151525.195,2527524.685,Morges,46.5110969372,6.49431137276,5642.0,Morges,VD
1264,1151521.352,2527468.8340000003,Morges,46.51105631,6.493584327740001,5642.0,Morges,VD
1265,1148360.63,2524535.419,St-Prex,46.482301112100004,6.45588356525,5646.0,Saint-Prex,VD
1266,1147603.2820000001,2522284.86,Etoy,46.475231081000004,6.4267056912800005,5636.0,Etoy,VD
1267,1141599.521,2510099.001,Gland,46.4197024985,6.269221454319999,5721.0,Gland,VD
1268,1137706.707,2507488.9080000003,Nyon,46.3843327401,6.236052208509999,5724.0,Nyon,VD
1269,1121875.023,2500406.639,Chambesy,46.2409208221,6.14739457125,6634.0,Pregny-Chambésy,GE
1270,1120835.303,2497499.67,Geneve-Aeroport,46.231131983800005,6.10994075325,6623.0,Le Grand-Saconnex,GE
1271,1120837.203,2497500.869,Geneve-Aeroport,46.2311492559,6.10995587517,6623.0,Le Grand-Saconnex,GE
1272,1120910.812,2497565.994,Geneve-Aeroport,46.231821250699994,6.11078375428,6623.0,Le Grand-Saconnex,GE
1273,1121015.447,2497707.7090000003,Geneve-Aeroport,46.2327839624,6.112597513530001,6623.0,Le Grand-Saconnex,GE
1274,1153168.712,2535874.818,Prilly-Malley,46.5267340132,6.60287347281,5589.0,Prilly,VD
1275,1154320.149,2534074.469,Renens VD,46.5369159957,6.57924606378,5591.0,Renens (VD),VD
1276,1154350.2820000001,2534089.455,Renens VD,46.537188522700006,6.57943709372,5591.0,Renens (VD),VD
1277,1151526.435,2527523.714,Morges,46.511107985699994,6.49429852739,5642.0,Morges,VD
1278,1148372.491,2524524.8019999997,St-Prex,46.482406602299996,6.4557433789,5646.0,Saint-Prex,VD
1279,1147589.571,2522281.429,Etoy,46.475107353599995,6.42666332732,5636.0,Etoy,VD
1280,1147697.9740000002,2520230.808,Allaman,46.475840965699994,6.39994645227,5851.0,Allaman,VD
1281,1147666.713,2520204.509,Allaman,46.475556641000004,6.39960944565,5851.0,Allaman,VD
1282,1146315.712,2515377.694,Rolle,46.462811422,6.3370140274399995,5861.0,Rolle,VD
1283,1146311.1770000001,2515314.085,Rolle,46.4627625813,6.33618689489,5861.0,Rolle,VD
1284,1141643.238,2510093.242,Gland,46.4200949434,6.269138064319999,5721.0,Gland,VD
1285,1130315.647,2503642.273,Coppet,46.317311761899994,6.18759066243,5712.0,Coppet,VD
1286,1127003.124,2501671.039,Pont-Ceard,46.287231433,6.1627021505299995,6644.0,Versoix,GE
1287,1119873.244,2500167.426,Geneve-Secheron,46.2228805448,6.14472229104,6621.0,Genève,GE
1288,1119871.633,2500167.461,Geneve-Secheron,46.2228660601,6.14472308941,6621.0,Genève,GE
1289,1118506.7140000002,2500027.043,Geneve,46.21056859,6.143195968960001,6621.0,Genève,GE
1290,1118509.024,2500024.17,Geneve,46.2105889397,6.14315825245,6621.0,Genève,GE
1291,1118500.5159999998,2500021.989,Geneve,46.2105120911,6.143131819090001,6621.0,Genève,GE
1292,1118500.004,2500022.623,Geneve,46.210507580299996,6.14314014266,6621.0,Genève,GE
1293,1118471.091,2499985.162,Geneve,46.2102419528,6.142661008819999,6621.0,Genève,GE
1294,1118465.215,2499992.423,Geneve,46.210190182299996,6.14275633855,6621.0,Genève,GE
1295,1118466.383,2499990.971,Geneve,46.2102004717,6.142737276749999,6621.0,Genève,GE
1296,1120832.6409999998,2497496.776,Geneve-Aeroport,46.2311075994,6.1099038308899996,6623.0,Le Grand-Saconnex,GE
1297,1120856.742,2497521.008,Geneve-Aeroport,46.2313280679,6.11021259156,6623.0,Le Grand-Saconnex,GE
1298,1153467.514,2531095.461,Denges-Echandens,46.5289458495,6.5405430101499995,5632.0,Denges,VD
1299,1141643.005,2510094.038,Gland,46.4200929545,6.26914846237,5721.0,Gland,VD
1300,1129226.192,2503113.741,Tannay,46.3074365602,6.18095673671,5729.0,Tannay,VD
1301,1118508.507,2500024.813,Geneve,46.21058438520001,6.14316669371,6621.0,Genève,GE
1302,1118512.102,2499996.8419999997,Geneve,46.2106125589,6.14280354074,6621.0,Genève,GE
1303,1118469.905,2499986.631,Geneve,46.2102315041,6.14268029474,6621.0,Genève,GE
1304,1120906.437,2497592.8619999997,Geneve-Aeroport,46.231785996199996,6.11113294113,6623.0,Le Grand-Saconnex,GE
1305,1121008.5790000001,2497651.39,Geneve-Aeroport,46.2327136125,6.1118690789,6623.0,Le Grand-Saconnex,GE
1306,1122813.97,2562715.9480000003,Monthey,46.2557176835,6.95513593334,6153.0,Monthey,VS
1307,1131875.28,2558368.545,Vouvry,46.336972116800005,6.89794763619,6159.0,Vouvry,VS
1308,1121192.27,2565051.8540000003,Massongex,46.2412555378,6.98554962168,6215.0,Massongex,VS
1309,1124536.3159999999,2562232.569,Collombey,46.2711838913,6.948727677939999,6152.0,Collombey-Muraz,VS
1310,1138067.381,2551328.579,St-Gingolph (Suisse),46.392197697600004,6.8058685459,6155.0,Saint-Gingolph,VS
1311,1129422.372,2559758.036,Vionnaz,46.314992083599996,6.9162060084100005,6152.0,Collombey-Muraz,VS
1312,1122815.168,2562715.043,Monthey,46.255728409700005,6.95512410138,6153.0,Monthey,VS
1313,1137345.658,2554951.824,Bouveret,46.385959186899996,6.85304246611,6154.0,Port-Valais,VS
1314,1134759.4309999999,2556965.627,Les Evouettes,46.362827547799995,6.879459998260001,6154.0,Port-Valais,VS
1315,1146782.615,2552807.46,Corseaux-Cornalles,46.470700140699996,6.8242052416400005,5883.0,Corseaux,VD
1316,1146492.227,2553684.4,Vevey-Funi,46.4681493426,6.83565145883,5890.0,Vevey,VD
1317,1147970.384,2549303.381,Chexbres-Village,46.481127891599996,6.77845465137,5601.0,Chexbres,VD
1318,1152070.442,2537885.5730000003,Lausanne,46.5170449526,6.6292264117699995,5586.0,Lausanne,VD
1319,1152066.233,2537925.057,Lausanne,46.5170107621,6.6297414581,5586.0,Lausanne,VD
1320,1151998.97,2537947.818,Lausanne,46.51640783770001,6.63004708559,5586.0,Lausanne,VD
1321,1151373.351,2540199.9790000003,Pully,46.5109856899,6.65947381278,5590.0,Pully,VD
1322,1151353.488,2540206.8680000002,Pully,46.5108076357,6.65956614207,5590.0,Pully,VD
1323,1147197.423,2549758.984,Rivaz,46.474209281099995,6.784471473759999,5609.0,Rivaz,VD
1324,1108409.009,2575868.557,Charrat-Fully,46.1267401457,7.126445965529999,6132.0,Charrat,VS
1325,1118291.8,2589650.575,Chateauneuf-Conthey,46.215995543999995,7.3045301062300005,6023.0,Conthey,VS
1326,1119554.436,2593861.524,Sion,46.2274057663,7.35908167541,6266.0,Sion,VS
1327,1119659.209,2594227.6569999997,Sion,46.2283515434,7.363825961,6266.0,Sion,VS
1328,1126745.2820000001,2607223.863,Sierre/Siders,46.292082388999994,7.532386793380001,6248.0,Sierre,VS
1329,1128398.025,2627956.625,Raron,46.30640885930001,7.801529137919999,6199.0,Raron,VS
1330,1129947.364,2642330.755,Brig,46.3195949472,7.9882454411,6002.0,Brig-Glis,VS
1331,1152066.0729999999,2537925.816,Lausanne,46.5170093934,6.62975136946,5586.0,Lausanne,VD
1332,1148903.623,2546759.859,Epesses,46.4893248454,6.745226232459999,5613.0,Bourg-en-Lavaux,VD
1333,1145937.719,2554252.433,Vevey,46.4632004657,6.84310139809,5890.0,Vevey,VD
1334,1145896.0520000001,2554289.8230000003,Vevey,46.462828214,6.8435922438,5890.0,Vevey,VD
1335,1145063.845,2555535.973,La Tour-de-Peilz,46.4554262574,6.859893953019999,5889.0,La Tour-de-Peilz,VD
1336,1143639.3090000001,2558267.73,Clarens,46.442788103999995,6.895578187180001,5886.0,Montreux,VD
1337,1106103.25,2572169.429,Martigny,46.1058557609,7.07872640339,6136.0,Martigny,VS
1338,1113470.4,2582946.65,Riddes,46.1724871258,7.2178330515399995,6139.0,Riddes,VS
1339,1126739.881,2607235.702,Sierre/Siders,46.2920336775,7.53254034291,6248.0,Sierre,VS
1340,1152050.865,2537953.6780000003,Lausanne,46.5168751838,6.630116459419999,5586.0,Lausanne,VD
1341,1150558.268,2542560.938,Lutry,46.5038610139,6.690335585830001,5606.0,Lutry,VD
1342,1148852.241,2545382.91,Cully,46.4887515375,6.727299520730001,5613.0,Bourg-en-Lavaux,VD
1343,1141808.003,2560339.8109999998,Territet,46.4264408546,6.92269854114,5886.0,Montreux,VD
1344,1140828.758,2560726.745,Veytaux-Chillon,46.4176549583,6.92781521172,5891.0,Veytaux,VD
1345,1138678.875,2560665.293,Villeneuve,46.3983122179,6.92719868028,5414.0,Villeneuve (VD),VD
1346,1138670.496,2560648.227,Villeneuve,46.3982358416,6.92697750089,5414.0,Villeneuve (VD),VD
1347,1129601.028,2563399.0319999997,Aigle,46.3168079516,6.9634595933500005,5401.0,Aigle,VD
1348,1129590.795,2563418.878,Aigle,46.316716985,6.963718050510002,5401.0,Aigle,VD
1349,1129574.858,2563436.034,Aigle,46.3165745609,6.96394203325,5401.0,Aigle,VD
1350,1113159.402,2568093.096,Evionnaz,46.169147736000006,7.02552792325,6213.0,Evionnaz,VS
1351,1117491.435,2587074.091,Ardon,46.208750946,7.2711645985,6021.0,Ardon,VS
1352,1126744.687,2607224.518,Sierre/Siders,46.2920770296,7.532395284060001,6248.0,Sierre,VS
1353,1128661.12,2610737.641,Salgesch,46.3092698978,7.578028351939999,6113.0,Salgesch,VS
1354,1152070.608,2537884.8030000003,Lausanne,46.5170463742,6.62921635625,5586.0,Lausanne,VD
1355,1152053.584,2537954.289,Lausanne,46.5168996983,6.6301240549800005,5586.0,Lausanne,VD
1356,1147003.29,2550721.341,St-Saphorin,46.472534638,6.79702211175,5610.0,Saint-Saphorin (Lavaux),VD
1357,1145883.38,2554282.234,Vevey,46.4627137059,6.84349470924,5890.0,Vevey,VD
1358,1145051.078,2555517.105,La Tour-de-Peilz,46.4553101583,6.859649603819999,5889.0,La Tour-de-Peilz,VD
1359,1144213.124,2556862.351,Burier,46.4478605983,6.87723701121,5889.0,La Tour-de-Peilz,VD
1360,1142898.123,2559394.191,Montreux,46.436190191099996,6.91030151527,5886.0,Montreux,VD
1361,1122327.43,2566223.6319999998,Bex,46.2515268525,7.000658753610001,5402.0,Bex,VD
1362,1106104.896,2572169.663,Martigny,46.1058705771,7.078729331589999,6136.0,Martigny,VS
1363,1119556.193,2593861.131,Sion,46.2274215679,7.359076558189999,6266.0,Sion,VS
1364,1122240.428,2598541.9469999997,St-Leonard,46.2515948162,7.419737752580001,6246.0,Saint-Léonard,VS
1365,1128960.618,2615806.319,Leuk,46.311864401,7.6438344781300005,6110.0,Leuk,VS
1366,1128959.947,2615807.739,Leuk,46.3118583317,7.643852889189999,6110.0,Leuk,VS
1367,1128690.416,2620136.042,Turtmann,46.309318339899995,7.7000290863,6119.0,Turtmann-Unterems,VS
1368,1152071.652,2537885.3959999997,Lausanne,46.517055820299994,6.62922394248,5586.0,Lausanne,VD
1369,1152016.959,2537951.838,Lausanne,46.5165700243,6.63009704574,5586.0,Lausanne,VD
1370,1149607.574,2543856.8419999997,Villette VD,46.495419465,6.70733304716,5613.0,Bourg-en-Lavaux,VD
1371,1148818.8490000002,2545381.3030000003,Cully,46.4884510372,6.727282543159999,5613.0,Bourg-en-Lavaux,VD
1372,1145964.472,2554282.206,Vevey,46.4634431554,6.84348631873,5890.0,Vevey,VD
1373,1145889.76,2554274.438,Vevey,46.462770563,6.84339259456,5890.0,Vevey,VD
1374,1143653.6909999999,2558287.355,Clarens,46.4429187005,6.895832261669999,5886.0,Montreux,VD
1375,1142900.63,2559417.53,Montreux,46.4362141595,6.9106049599,5886.0,Montreux,VD
1376,1142884.821,2559380.865,Montreux,46.436069724700005,6.910129298919999,5886.0,Montreux,VD
1377,1134272.075,2560633.725,Roche VD,46.3586692793,6.9271627285,5413.0,Roche (VD),VD
1378,1118439.0,2566309.142,St-Maurice,46.21655293640001,7.00204895482,6217.0,Saint-Maurice,VS
1379,1118435.21,2566309.079,St-Maurice,46.2165188405,7.00204841252,6217.0,Saint-Maurice,VS
1380,1109735.865,2569079.4069999997,Vernayaz,46.138397640200004,7.03852482412,6219.0,Vernayaz,VS
1381,1110915.241,2579518.4,Saxon,46.149406203199995,7.17355542147,6141.0,Saxon,VS
1382,1115218.632,2584655.818,Chamoson-St-Pierre-de-Clages,46.188254744,7.23990621635,6022.0,Chamoson,VS
